Interface,No.,Time,Source,Destination,Protocol,Length,Info
s1-eth1,451,2024-09-05 02:00:57.476,192.168.1.20,192.168.1.10,TCP,74,44818 → 41046 0x0012
s1-eth3,451,2024-09-05 02:00:57.476,192.168.1.20,192.168.1.10,TCP,74,44818 → 41046 0x0012
s1-eth1,452,2024-09-05 02:00:57.476,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth2,452,2024-09-05 02:00:57.476,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth3,452,2024-09-05 02:00:57.476,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth1,453,2024-09-05 02:00:57.503,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,453,2024-09-05 02:00:57.503,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,453,2024-09-05 02:00:57.503,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,454,2024-09-05 02:00:57.503,192.168.1.20,192.168.1.10,TCP,66,44818 → 41046 0x0010
s1-eth1,454,2024-09-05 02:00:57.503,192.168.1.20,192.168.1.10,TCP,66,44818 → 41046 0x0010
s1-eth3,454,2024-09-05 02:00:57.503,192.168.1.20,192.168.1.10,TCP,66,44818 → 41046 0x0010
s1-eth2,455,2024-09-05 02:00:57.506,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,455,2024-09-05 02:00:57.506,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,455,2024-09-05 02:00:57.506,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,456,2024-09-05 02:00:57.506,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth2,456,2024-09-05 02:00:57.506,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth3,456,2024-09-05 02:00:57.506,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth1,457,2024-09-05 02:00:57.507,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,457,2024-09-05 02:00:57.507,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,457,2024-09-05 02:00:57.507,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,458,2024-09-05 02:00:57.521,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,458,2024-09-05 02:00:57.521,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,458,2024-09-05 02:00:57.521,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,459,2024-09-05 02:00:57.524,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0011
s1-eth2,459,2024-09-05 02:00:57.524,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0011
s1-eth3,459,2024-09-05 02:00:57.524,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0011
s1-eth2,460,2024-09-05 02:00:57.524,192.168.1.20,192.168.1.10,TCP,66,44818 → 41046 0x0011
s1-eth1,460,2024-09-05 02:00:57.524,192.168.1.20,192.168.1.10,TCP,66,44818 → 41046 0x0011
s1-eth3,460,2024-09-05 02:00:57.524,192.168.1.20,192.168.1.10,TCP,66,44818 → 41046 0x0011
s1-eth1,461,2024-09-05 02:00:57.524,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth2,461,2024-09-05 02:00:57.524,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth3,461,2024-09-05 02:00:57.524,192.168.1.10,192.168.1.20,TCP,66,41046 → 44818 0x0010
s1-eth1,462,2024-09-05 02:00:57.749,192.168.1.10,192.168.1.30,TCP,74,45634 → 44818 0x0002
s1-eth2,462,2024-09-05 02:00:57.749,192.168.1.10,192.168.1.30,TCP,74,45634 → 44818 0x0002
s1-eth3,462,2024-09-05 02:00:57.749,192.168.1.10,192.168.1.30,TCP,74,45634 → 44818 0x0002
s1-eth3,463,2024-09-05 02:00:57.749,192.168.1.30,192.168.1.10,TCP,74,44818 → 45634 0x0012
s1-eth1,463,2024-09-05 02:00:57.749,192.168.1.30,192.168.1.10,TCP,74,44818 → 45634 0x0012
s1-eth2,463,2024-09-05 02:00:57.749,192.168.1.30,192.168.1.10,TCP,74,44818 → 45634 0x0012
s1-eth1,464,2024-09-05 02:00:57.749,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth2,464,2024-09-05 02:00:57.749,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth3,464,2024-09-05 02:00:57.749,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth1,465,2024-09-05 02:00:57.776,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth2,465,2024-09-05 02:00:57.776,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,465,2024-09-05 02:00:57.776,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,466,2024-09-05 02:00:57.776,192.168.1.30,192.168.1.10,TCP,66,44818 → 45634 0x0010
s1-eth1,466,2024-09-05 02:00:57.776,192.168.1.30,192.168.1.10,TCP,66,44818 → 45634 0x0010
s1-eth2,466,2024-09-05 02:00:57.776,192.168.1.30,192.168.1.10,TCP,66,44818 → 45634 0x0010
s1-eth3,467,2024-09-05 02:00:57.779,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,467,2024-09-05 02:00:57.779,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth2,467,2024-09-05 02:00:57.779,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,468,2024-09-05 02:00:57.779,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth2,468,2024-09-05 02:00:57.779,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth3,468,2024-09-05 02:00:57.779,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth1,469,2024-09-05 02:00:57.780,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth2,469,2024-09-05 02:00:57.780,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,469,2024-09-05 02:00:57.780,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,470,2024-09-05 02:00:57.793,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,470,2024-09-05 02:00:57.793,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,470,2024-09-05 02:00:57.793,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,471,2024-09-05 02:00:57.796,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0011
s1-eth2,471,2024-09-05 02:00:57.796,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0011
s1-eth3,471,2024-09-05 02:00:57.796,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0011
s1-eth3,472,2024-09-05 02:00:57.796,192.168.1.30,192.168.1.10,TCP,66,44818 → 45634 0x0011
s1-eth1,472,2024-09-05 02:00:57.796,192.168.1.30,192.168.1.10,TCP,66,44818 → 45634 0x0011
s1-eth2,472,2024-09-05 02:00:57.796,192.168.1.30,192.168.1.10,TCP,66,44818 → 45634 0x0011
s1-eth1,473,2024-09-05 02:00:57.796,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth2,473,2024-09-05 02:00:57.796,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth3,473,2024-09-05 02:00:57.796,192.168.1.10,192.168.1.30,TCP,66,45634 → 44818 0x0010
s1-eth2,474,2024-09-05 02:00:58.593,192.168.1.10,192.168.1.20,TCP,74,41050 → 44818 0x0002
s1-eth1,474,2024-09-05 02:00:58.593,192.168.1.10,192.168.1.20,TCP,74,41050 → 44818 0x0002
s1-eth3,474,2024-09-05 02:00:58.593,192.168.1.10,192.168.1.20,TCP,74,41050 → 44818 0x0002
s1-eth2,475,2024-09-05 02:00:58.593,192.168.1.20,192.168.1.10,TCP,74,44818 → 41050 0x0012
s1-eth1,475,2024-09-05 02:00:58.593,192.168.1.20,192.168.1.10,TCP,74,44818 → 41050 0x0012
s1-eth3,475,2024-09-05 02:00:58.593,192.168.1.20,192.168.1.10,TCP,74,44818 → 41050 0x0012
s1-eth1,476,2024-09-05 02:00:58.593,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth2,476,2024-09-05 02:00:58.593,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth3,476,2024-09-05 02:00:58.593,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth1,477,2024-09-05 02:00:58.622,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,477,2024-09-05 02:00:58.622,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,477,2024-09-05 02:00:58.622,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,478,2024-09-05 02:00:58.622,192.168.1.20,192.168.1.10,TCP,66,44818 → 41050 0x0010
s1-eth1,478,2024-09-05 02:00:58.622,192.168.1.20,192.168.1.10,TCP,66,44818 → 41050 0x0010
s1-eth3,478,2024-09-05 02:00:58.622,192.168.1.20,192.168.1.10,TCP,66,44818 → 41050 0x0010
s1-eth2,479,2024-09-05 02:00:58.625,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,479,2024-09-05 02:00:58.625,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,479,2024-09-05 02:00:58.625,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,480,2024-09-05 02:00:58.625,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth2,480,2024-09-05 02:00:58.625,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth3,480,2024-09-05 02:00:58.625,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth1,481,2024-09-05 02:00:58.626,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,481,2024-09-05 02:00:58.626,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,481,2024-09-05 02:00:58.626,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,482,2024-09-05 02:00:58.639,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,482,2024-09-05 02:00:58.639,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,482,2024-09-05 02:00:58.639,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,483,2024-09-05 02:00:58.642,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0011
s1-eth2,483,2024-09-05 02:00:58.642,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0011
s1-eth3,483,2024-09-05 02:00:58.642,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0011
s1-eth2,484,2024-09-05 02:00:58.643,192.168.1.20,192.168.1.10,TCP,66,44818 → 41050 0x0011
s1-eth1,484,2024-09-05 02:00:58.643,192.168.1.20,192.168.1.10,TCP,66,44818 → 41050 0x0011
s1-eth3,484,2024-09-05 02:00:58.643,192.168.1.20,192.168.1.10,TCP,66,44818 → 41050 0x0011
s1-eth1,485,2024-09-05 02:00:58.643,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth2,485,2024-09-05 02:00:58.643,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth3,485,2024-09-05 02:00:58.643,192.168.1.10,192.168.1.20,TCP,66,41050 → 44818 0x0010
s1-eth1,486,2024-09-05 02:00:58.875,192.168.1.10,192.168.1.30,TCP,74,45640 → 44818 0x0002
s1-eth2,486,2024-09-05 02:00:58.875,192.168.1.10,192.168.1.30,TCP,74,45640 → 44818 0x0002
s1-eth3,486,2024-09-05 02:00:58.875,192.168.1.10,192.168.1.30,TCP,74,45640 → 44818 0x0002
s1-eth1,487,2024-09-05 02:00:58.875,192.168.1.30,192.168.1.10,TCP,74,44818 → 45640 0x0012
s1-eth2,487,2024-09-05 02:00:58.875,192.168.1.30,192.168.1.10,TCP,74,44818 → 45640 0x0012
s1-eth3,487,2024-09-05 02:00:58.875,192.168.1.30,192.168.1.10,TCP,74,44818 → 45640 0x0012
s1-eth1,488,2024-09-05 02:00:58.875,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth3,488,2024-09-05 02:00:58.875,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth2,488,2024-09-05 02:00:58.875,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth1,489,2024-09-05 02:00:58.903,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth2,489,2024-09-05 02:00:58.903,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,489,2024-09-05 02:00:58.903,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth1,490,2024-09-05 02:00:58.903,192.168.1.30,192.168.1.10,TCP,66,44818 → 45640 0x0010
s1-eth2,490,2024-09-05 02:00:58.903,192.168.1.30,192.168.1.10,TCP,66,44818 → 45640 0x0010
s1-eth2,491,2024-09-05 02:00:58.906,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,490,2024-09-05 02:00:58.903,192.168.1.30,192.168.1.10,TCP,66,44818 → 45640 0x0010
s1-eth3,491,2024-09-05 02:00:58.906,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,491,2024-09-05 02:00:58.906,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,492,2024-09-05 02:00:58.906,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth2,492,2024-09-05 02:00:58.906,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth3,492,2024-09-05 02:00:58.906,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth1,493,2024-09-05 02:00:58.908,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth2,493,2024-09-05 02:00:58.908,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,493,2024-09-05 02:00:58.908,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,494,2024-09-05 02:00:58.921,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,494,2024-09-05 02:00:58.921,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,495,2024-09-05 02:00:58.924,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0011
s1-eth3,495,2024-09-05 02:00:58.924,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0011
s1-eth3,496,2024-09-05 02:00:58.925,192.168.1.30,192.168.1.10,TCP,66,44818 → 45640 0x0011
s1-eth1,496,2024-09-05 02:00:58.925,192.168.1.30,192.168.1.10,TCP,66,44818 → 45640 0x0011
s1-eth1,497,2024-09-05 02:00:58.925,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth3,497,2024-09-05 02:00:58.925,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth2,494,2024-09-05 02:00:58.921,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,495,2024-09-05 02:00:58.924,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0011
s1-eth2,496,2024-09-05 02:00:58.925,192.168.1.30,192.168.1.10,TCP,66,44818 → 45640 0x0011
s1-eth2,497,2024-09-05 02:00:58.925,192.168.1.10,192.168.1.30,TCP,66,45640 → 44818 0x0010
s1-eth2,498,2024-09-05 02:00:59.725,192.168.1.10,192.168.1.20,TCP,74,41052 → 44818 0x0002
s1-eth2,499,2024-09-05 02:00:59.725,192.168.1.20,192.168.1.10,TCP,74,44818 → 41052 0x0012
s1-eth2,500,2024-09-05 02:00:59.725,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth2,501,2024-09-05 02:00:59.752,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth1,498,2024-09-05 02:00:59.725,192.168.1.10,192.168.1.20,TCP,74,41052 → 44818 0x0002
s1-eth3,498,2024-09-05 02:00:59.725,192.168.1.10,192.168.1.20,TCP,74,41052 → 44818 0x0002
s1-eth2,502,2024-09-05 02:00:59.752,192.168.1.20,192.168.1.10,TCP,66,44818 → 41052 0x0010
s1-eth1,499,2024-09-05 02:00:59.725,192.168.1.20,192.168.1.10,TCP,74,44818 → 41052 0x0012
s1-eth2,503,2024-09-05 02:00:59.755,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,499,2024-09-05 02:00:59.725,192.168.1.20,192.168.1.10,TCP,74,44818 → 41052 0x0012
s1-eth1,500,2024-09-05 02:00:59.725,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth3,500,2024-09-05 02:00:59.725,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth1,501,2024-09-05 02:00:59.752,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,501,2024-09-05 02:00:59.752,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth1,502,2024-09-05 02:00:59.752,192.168.1.20,192.168.1.10,TCP,66,44818 → 41052 0x0010
s1-eth3,502,2024-09-05 02:00:59.752,192.168.1.20,192.168.1.10,TCP,66,44818 → 41052 0x0010
s1-eth1,503,2024-09-05 02:00:59.755,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth2,504,2024-09-05 02:00:59.755,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth2,505,2024-09-05 02:00:59.756,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,503,2024-09-05 02:00:59.755,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,504,2024-09-05 02:00:59.755,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth3,504,2024-09-05 02:00:59.755,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth1,505,2024-09-05 02:00:59.756,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,505,2024-09-05 02:00:59.756,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,506,2024-09-05 02:00:59.768,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,506,2024-09-05 02:00:59.768,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,507,2024-09-05 02:00:59.771,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0011
s1-eth2,507,2024-09-05 02:00:59.771,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0011
s1-eth2,508,2024-09-05 02:00:59.772,192.168.1.20,192.168.1.10,TCP,66,44818 → 41052 0x0011
s1-eth3,506,2024-09-05 02:00:59.768,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,507,2024-09-05 02:00:59.771,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0011
s1-eth1,508,2024-09-05 02:00:59.772,192.168.1.20,192.168.1.10,TCP,66,44818 → 41052 0x0011
s1-eth3,508,2024-09-05 02:00:59.772,192.168.1.20,192.168.1.10,TCP,66,44818 → 41052 0x0011
s1-eth1,509,2024-09-05 02:00:59.772,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth2,509,2024-09-05 02:00:59.772,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth3,509,2024-09-05 02:00:59.772,192.168.1.10,192.168.1.20,TCP,66,41052 → 44818 0x0010
s1-eth2,510,2024-09-05 02:00:59.991,192.168.1.10,192.168.1.30,TCP,74,45648 → 44818 0x0002
s1-eth1,510,2024-09-05 02:00:59.991,192.168.1.10,192.168.1.30,TCP,74,45648 → 44818 0x0002
s1-eth2,511,2024-09-05 02:00:59.991,192.168.1.30,192.168.1.10,TCP,74,44818 → 45648 0x0012
s1-eth3,510,2024-09-05 02:00:59.991,192.168.1.10,192.168.1.30,TCP,74,45648 → 44818 0x0002
s1-eth3,511,2024-09-05 02:00:59.991,192.168.1.30,192.168.1.10,TCP,74,44818 → 45648 0x0012
s1-eth1,511,2024-09-05 02:00:59.991,192.168.1.30,192.168.1.10,TCP,74,44818 → 45648 0x0012
s1-eth2,512,2024-09-05 02:00:59.991,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth1,512,2024-09-05 02:00:59.991,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth3,512,2024-09-05 02:00:59.991,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth1,513,2024-09-05 02:01:00.019,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth2,513,2024-09-05 02:01:00.019,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth2,514,2024-09-05 02:01:00.019,192.168.1.30,192.168.1.10,TCP,66,44818 → 45648 0x0010
s1-eth1,514,2024-09-05 02:01:00.019,192.168.1.30,192.168.1.10,TCP,66,44818 → 45648 0x0010
s1-eth3,513,2024-09-05 02:01:00.019,192.168.1.10,192.168.1.30,ENIP,94,Command: 0x0065
s1-eth3,514,2024-09-05 02:01:00.019,192.168.1.30,192.168.1.10,TCP,66,44818 → 45648 0x0010
s1-eth3,515,2024-09-05 02:01:00.022,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,515,2024-09-05 02:01:00.022,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth2,515,2024-09-05 02:01:00.022,192.168.1.30,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,516,2024-09-05 02:01:00.022,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth2,516,2024-09-05 02:01:00.022,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth3,516,2024-09-05 02:01:00.022,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth1,517,2024-09-05 02:01:00.023,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth2,517,2024-09-05 02:01:00.023,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,517,2024-09-05 02:01:00.023,192.168.1.10,192.168.1.30,CIPCM,134,Command: 0x006f
s1-eth3,518,2024-09-05 02:01:00.035,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,518,2024-09-05 02:01:00.035,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth2,518,2024-09-05 02:01:00.035,192.168.1.30,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,519,2024-09-05 02:01:00.039,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0011
s1-eth2,519,2024-09-05 02:01:00.039,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0011
s1-eth3,519,2024-09-05 02:01:00.039,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0011
s1-eth3,520,2024-09-05 02:01:00.039,192.168.1.30,192.168.1.10,TCP,66,44818 → 45648 0x0011
s1-eth1,520,2024-09-05 02:01:00.039,192.168.1.30,192.168.1.10,TCP,66,44818 → 45648 0x0011
s1-eth2,520,2024-09-05 02:01:00.039,192.168.1.30,192.168.1.10,TCP,66,44818 → 45648 0x0011
s1-eth1,521,2024-09-05 02:01:00.039,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth2,521,2024-09-05 02:01:00.039,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth3,521,2024-09-05 02:01:00.039,192.168.1.10,192.168.1.30,TCP,66,45648 → 44818 0x0010
s1-eth2,522,2024-09-05 02:01:00.829,192.168.1.10,192.168.1.20,TCP,74,41054 → 44818 0x0002
s1-eth2,523,2024-09-05 02:01:00.829,192.168.1.20,192.168.1.10,TCP,74,44818 → 41054 0x0012
s1-eth1,522,2024-09-05 02:01:00.829,192.168.1.10,192.168.1.20,TCP,74,41054 → 44818 0x0002
s1-eth2,524,2024-09-05 02:01:00.829,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0010
s1-eth3,522,2024-09-05 02:01:00.829,192.168.1.10,192.168.1.20,TCP,74,41054 → 44818 0x0002
s1-eth1,523,2024-09-05 02:01:00.829,192.168.1.20,192.168.1.10,TCP,74,44818 → 41054 0x0012
s1-eth3,523,2024-09-05 02:01:00.829,192.168.1.20,192.168.1.10,TCP,74,44818 → 41054 0x0012
s1-eth1,524,2024-09-05 02:01:00.829,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0010
s1-eth3,524,2024-09-05 02:01:00.829,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0010
s1-eth1,525,2024-09-05 02:01:00.857,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,525,2024-09-05 02:01:00.857,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth3,525,2024-09-05 02:01:00.857,192.168.1.10,192.168.1.20,ENIP,94,Command: 0x0065
s1-eth2,526,2024-09-05 02:01:00.857,192.168.1.20,192.168.1.10,TCP,66,44818 → 41054 0x0010
s1-eth1,526,2024-09-05 02:01:00.857,192.168.1.20,192.168.1.10,TCP,66,44818 → 41054 0x0010
s1-eth3,526,2024-09-05 02:01:00.857,192.168.1.20,192.168.1.10,TCP,66,44818 → 41054 0x0010
s1-eth2,527,2024-09-05 02:01:00.860,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,527,2024-09-05 02:01:00.860,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth3,527,2024-09-05 02:01:00.860,192.168.1.20,192.168.1.10,ENIP,94,Command: 0x0065
s1-eth1,528,2024-09-05 02:01:00.860,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0010
s1-eth2,528,2024-09-05 02:01:00.860,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0010
s1-eth3,528,2024-09-05 02:01:00.860,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0010
s1-eth1,529,2024-09-05 02:01:00.862,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,529,2024-09-05 02:01:00.862,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth3,529,2024-09-05 02:01:00.862,192.168.1.10,192.168.1.20,CIPCM,134,Command: 0x006f
s1-eth2,530,2024-09-05 02:01:00.874,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,530,2024-09-05 02:01:00.874,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth3,530,2024-09-05 02:01:00.874,192.168.1.20,192.168.1.10,CIPCM,116,Command: 0x006f
s1-eth1,531,2024-09-05 02:01:00.878,192.168.1.10,192.168.1.20,TCP,66,41054 → 44818 0x0011
